date,area_type,area_name,daily_cases,cum_cases,new_deaths_28days,cum_deaths_28days,new_deaths_60days,cum_deaths_60days,new_first_episode,cum_first_episode,new_reinfections,cum_reinfections,new_virus_test,cum_virus_test,new_pcr_test,cum_pcr_test,new_lfd_test,cum_lfd_test,test_roll_pos_pct,test_roll_people,new_first_dose,cum_first_dose,new_second_dose,cum_second_dose,new_third_dose,cum_third_dose,new_admissions,cum_admissions,hospital_cases,ventilator_beds,trans_rate_min,trans_rate_max,trans_growth_min,trans_growth_max
2022-06-03,nation,England,5582.0,18785181.0,35.0,155934.0,103.0,190075.0,4791.0,17780512.0,791.0,1004669.0,155622,514229699,59389,210485860,96233.0,303743839.0,2.9,313866.0,592.0,43728194.0,860.0,41405142.0,1194.0,32506936.0,404.0,746975.0,3849.0,125.0,,,,
2022-06-02,nation,England,5081.0,18779599.0,46.0,155899.0,123.0,189972.0,4334.0,17775721.0,747.0,1003878.0,161823,514074077,57788,210426471,104035.0,303647606.0,2.8,328702.0,680.0,43727602.0,1394.0,41404282.0,1944.0,32505742.0,412.0,746571.0,3841.0,126.0,,,,
2022-06-01,nation,England,5713.0,18774518.0,40.0,155853.0,110.0,189849.0,4956.0,17771387.0,757.0,1003131.0,183835,513912254,71479,210368683,112356.0,303543571.0,2.7,346567.0,3057.0,43726922.0,7337.0,41402888.0,9456.0,32503798.0,480.0,746159.0,3800.0,123.0,,,,
2022-05-31,nation,England,5734.0,18768805.0,56.0,155813.0,124.0,189739.0,4904.0,17766431.0,830.0,1002374.0,196264,513728419,72033,210297204,124231.0,303431215.0,2.6,355623.0,2727.0,43723865.0,7724.0,41395551.0,9910.0,32494342.0,502.0,745679.0,4036.0,119.0,,,,
2022-05-30,nation,England,5928.0,18763071.0,59.0,155757.0,125.0,189615.0,5041.0,17761527.0,887.0,1001544.0,245844,513532155,76240,210225171,169604.0,303306984.0,2.6,365638.0,2506.0,43721138.0,6759.0,41387827.0,9301.0,32484432.0,465.0,745177.0,4091.0,121.0,,,,
2022-05-29,nation,England,4687.0,18757143.0,36.0,155698.0,118.0,189490.0,3996.0,17756486.0,691.0,1000657.0,147197,513286311,54168,210148931,93029.0,303137380.0,2.5,374904.0,1513.0,43718632.0,3805.0,41381068.0,4970.0,32475131.0,428.0,744712.0,4018.0,124.0,,,,
2022-05-28,nation,England,4153.0,18752456.0,54.0,155662.0,129.0,189372.0,3561.0,17752490.0,592.0,999966.0,147614,513139114,65783,210094763,81831.0,303044351.0,2.5,378338.0,3471.0,43717119.0,9789.0,41377263.0,11127.0,32470161.0,382.0,744284.0,4013.0,127.0,,,,
2022-05-27,nation,England,4495.0,18748303.0,54.0,155608.0,137.0,189243.0,3828.0,17748929.0,667.0,999374.0,208337,512991500,83579,210028980,124758.0,302962520.0,2.6,377769.0,2064.0,43713648.0,5023.0,41367474.0,8596.0,32459034.0,442.0,743902.0,4197.0,134.0,0.7,0.9,-4.0,-2.0
2022-05-26,nation,England,4819.0,18743808.0,63.0,155554.0,157.0,189106.0,4001.0,17745101.0,818.0,998707.0,236554,512783163,79736,209945401,156818.0,302837762.0,2.6,377594.0,1808.0,43711584.0,4449.0,41362451.0,8390.0,32450438.0,421.0,743460.0,4365.0,134.0,,,,
2022-05-25,nation,England,5191.0,18738989.0,44.0,155491.0,103.0,188949.0,4306.0,17741100.0,885.0,997889.0,223388,512546609,84555,209865665,138833.0,302680944.0,2.8,374686.0,1960.0,43709776.0,4184.0,41358002.0,8854.0,32442048.0,475.0,743039.0,4489.0,137.0,,,,
2022-05-24,nation,England,5593.0,18733798.0,45.0,155447.0,149.0,188846.0,4648.0,17736794.0,945.0,997004.0,230089,512323221,86001,209781110,144088.0,302542111.0,2.9,369691.0,1968.0,43707816.0,4092.0,41353818.0,8893.0,32433194.0,461.0,742564.0,4639.0,142.0,,,,
2022-05-23,nation,England,6248.0,18728205.0,60.0,155402.0,156.0,188697.0,5124.0,17732146.0,1124.0,996059.0,289037,512093132,85451,209695109,203586.0,302398023.0,3.1,366533.0,1799.0,43705848.0,3693.0,41349726.0,8141.0,32424301.0,505.0,742103.0,5010.0,150.0,,,,
2022-05-22,nation,England,5151.0,18721957.0,62.0,155342.0,158.0,188541.0,4345.0,17727022.0,806.0,994935.0,166826,511804095,61322,209609658,105504.0,302194437.0,3.2,372163.0,1743.0,43704049.0,3373.0,41346033.0,4755.0,32416160.0,463.0,741598.0,5047.0,156.0,,,,
2022-05-21,nation,England,4243.0,18716806.0,63.0,155280.0,146.0,188383.0,3589.0,17722677.0,654.0,994129.0,157418,511637269,67608,209548336,89810.0,302088933.0,3.2,373023.0,4617.0,43702306.0,9741.0,41342660.0,12605.0,32411405.0,387.0,741135.0,5065.0,164.0,,,,
2022-05-20,nation,England,5049.0,18712563.0,67.0,155217.0,169.0,188237.0,4240.0,17719088.0,809.0,993475.0,218331,511479851,82043,209480728,136288.0,301999123.0,3.4,366490.0,2741.0,43697689.0,5505.0,41332919.0,10405.0,32398800.0,450.0,740748.0,5187.0,171.0,,,,
2022-05-19,nation,England,5785.0,18707514.0,58.0,155150.0,144.0,188068.0,4733.0,17714848.0,1052.0,992666.0,227579,511261520,66776,209398685,160803.0,301862835.0,3.4,366904.0,2435.0,43694948.0,4867.0,41327414.0,10455.0,32388395.0,573.0,740298.0,5356.0,165.0,,,,
2022-05-18,nation,England,6391.0,18701729.0,57.0,155092.0,143.0,187924.0,5316.0,17710115.0,1075.0,991614.0,221054,511033941,73642,209331909,147412.0,301702032.0,3.5,368403.0,2522.0,43692513.0,5153.0,41322547.0,10776.0,32377940.0,626.0,739725.0,5425.0,161.0,,,,
2022-05-17,nation,England,6833.0,18695338.0,84.0,155035.0,178.0,187781.0,5678.0,17704799.0,1155.0,990539.0,241560,510812887,84484,209258267,157076.0,301554620.0,3.5,373855.0,2801.0,43689991.0,4909.0,41317394.0,10787.0,32367164.0,576.0,739099.0,5733.0,173.0,,,,
2022-05-16,nation,England,7886.0,18688505.0,68.0,154951.0,178.0,187603.0,6455.0,17699121.0,1431.0,989384.0,318181,510571327,90662,209173783,227519.0,301397544.0,3.5,381421.0,2221.0,43687190.0,4516.0,41312485.0,9526.0,32356377.0,589.0,738523.0,6024.0,159.0,,,,
2022-05-15,nation,England,6730.0,18680619.0,84.0,154883.0,204.0,187425.0,5637.0,17692666.0,1093.0,987953.0,187829,510253146,64440,209083121,123389.0,301170025.0,3.5,389929.0,2412.0,43684969.0,4529.0,41307969.0,6046.0,32346851.0,566.0,737934.0,6158.0,170.0,,,,
2022-05-14,nation,England,5139.0,18673889.0,83.0,154799.0,180.0,187221.0,4312.0,17687029.0,827.0,986860.0,164135,510065317,62263,209018681,101872.0,301046636.0,3.6,394364.0,5650.0,43682557.0,11444.0,41303440.0,13538.0,32340805.0,553.0,737368.0,6147.0,168.0,,,,
2022-05-13,nation,England,5794.0,18668750.0,89.0,154716.0,205.0,187041.0,4906.0,17682717.0,888.0,986033.0,212994,509901182,57611,208956418,155383.0,300944764.0,3.6,401222.0,2953.0,43676907.0,6176.0,41291996.0,10795.0,32327267.0,542.0,736815.0,6366.0,162.0,0.7,0.9,-6.0,-3.0
2022-05-12,nation,England,6376.0,18662956.0,101.0,154627.0,190.0,186836.0,5342.0,17677811.0,1034.0,985145.0,228415,509688188,41203,208898807,187212.0,300789381.0,3.7,406462.0,2794.0,43673954.0,6283.0,41285820.0,11169.0,32316472.0,680.0,736273.0,6602.0,162.0,,,,
2022-05-11,nation,England,7265.0,18656580.0,92.0,154526.0,214.0,186646.0,6065.0,17672469.0,1200.0,984111.0,235806,509459773,65015,208857604,170791.0,300602169.0,3.8,412735.0,2733.0,43671160.0,6707.0,41279537.0,11744.0,32305303.0,671.0,735593.0,7034.0,170.0,,,,
2022-05-10,nation,England,8155.0,18649315.0,109.0,154434.0,219.0,186432.0,6775.0,17666404.0,1380.0,982911.0,267868,509223967,90417,208792589,177451.0,300431378.0,3.9,420257.0,2859.0,43668427.0,6617.0,41272830.0,11464.0,32293559.0,726.0,734922.0,7363.0,175.0,,,,
2022-05-09,nation,England,8878.0,18641160.0,104.0,154325.0,212.0,186213.0,7334.0,17659629.0,1544.0,981531.0,343097,508956099,99972,208702172,243125.0,300253927.0,4.0,435951.0,2569.0,43665568.0,6248.0,41266213.0,10265.0,32282095.0,731.0,734196.0,7647.0,187.0,,,,
2022-05-08,nation,England,7664.0,18632282.0,106.0,154221.0,239.0,186001.0,6417.0,17652295.0,1247.0,979987.0,205000,508613002,69738,208602200,135262.0,300010802.0,4.0,425577.0,2654.0,43662999.0,5966.0,41259965.0,6825.0,32271830.0,669.0,733465.0,7715.0,199.0,,,,
2022-05-07,nation,England,6356.0,18624618.0,118.0,154115.0,217.0,185762.0,5448.0,17645878.0,908.0,978740.0,194763,508408002,78416,208532462,116347.0,299875540.0,4.1,424962.0,6569.0,43660345.0,13875.0,41253999.0,15840.0,32265005.0,607.0,732796.0,7768.0,199.0,,,,
2022-05-06,nation,England,7518.0,18618262.0,124.0,153997.0,245.0,185545.0,6374.0,17640430.0,1144.0,977832.0,268479,508213239,94559,208454046,173920.0,299759193.0,4.2,424449.0,3572.0,43653776.0,7944.0,41240124.0,12910.0,32249165.0,721.0,732189.0,8170.0,211.0,,,,
2022-05-05,nation,England,8594.0,18610744.0,118.0,153873.0,244.0,185300.0,7217.0,17634056.0,1377.0,976688.0,293493,507944760,88355,208359487,205138.0,299585273.0,4.3,420861.0,3346.0,43650204.0,6773.0,41232180.0,12408.0,32236255.0,777.0,731468.0,8596.0,224.0,,,,
2022-05-04,nation,England,9783.0,18602150.0,125.0,153755.0,233.0,185056.0,8242.0,17626839.0,1541.0,975311.0,290441,507651267,99618,208271132,190823.0,299380135.0,4.4,425151.0,3779.0,43646858.0,7241.0,41225407.0,13233.0,32223847.0,873.0,730691.0,8950.0,241.0,,,,
2022-05-03,nation,England,11156.0,18592367.0,123.0,153630.0,230.0,184823.0,9308.0,17618597.0,1848.0,973770.0,338102,507360826,100983,208171514,237119.0,299189312.0,4.5,429378.0,3291.0,43643079.0,6391.0,41218166.0,11846.0,32210614.0,893.0,729818.0,9243.0,237.0,,,,
2022-05-02,nation,England,10343.0,18581211.0,140.0,153507.0,251.0,184593.0,8744.0,17609289.0,1599.0,971922.0,278969,507022724,77883,208070531,201086.0,298952193.0,4.6,429151.0,1425.0,43639788.0,2003.0,41211775.0,2857.0,32198768.0,828.0,728925.0,9326.0,248.0,,,,
2022-05-01,nation,England,7718.0,18570868.0,158.0,153367.0,254.0,184342.0,6638.0,17600545.0,1080.0,970323.0,200120,506743755,69225,207992648,130895.0,298751107.0,4.8,461119.0,2876.0,43638363.0,5057.0,41209772.0,5907.0,32195911.0,807.0,728097.0,9355.0,256.0,,,,
2022-04-30,nation,England,6863.0,18563150.0,166.0,153209.0,270.0,184088.0,5944.0,17593907.0,919.0,969243.0,210840,506543635,82087,207923423,128753.0,298620212.0,4.9,465001.0,7612.0,43635487.0,13707.0,41204715.0,16022.0,32190004.0,718.0,727290.0,9499.0,265.0,,,,
2022-04-29,nation,England,7992.0,18556287.0,155.0,153043.0,246.0,183818.0,6860.0,17587963.0,1132.0,968324.0,268554,506332795,77540,207841336,191014.0,298491459.0,5.1,468448.0,3970.0,43627875.0,8091.0,41191008.0,13138.0,32173982.0,872.0,726572.0,9938.0,259.0,0.7,0.9,-6.0,-3.0
2022-04-28,nation,England,9057.0,18548295.0,170.0,152888.0,273.0,183572.0,7721.0,17581103.0,1336.0,967192.0,292486,506064241,58996,207763796,233490.0,298300445.0,5.3,477989.0,3633.0,43623905.0,6982.0,41182917.0,12401.0,32160844.0,936.0,725700.0,10432.0,252.0,,,,
2022-04-27,nation,England,10120.0,18539238.0,164.0,152718.0,259.0,183299.0,8630.0,17573382.0,1490.0,965856.0,308078,505771755,88542,207704800,219536.0,298066955.0,5.6,481968.0,4040.0,43620272.0,7214.0,41175935.0,13696.0,32148443.0,1082.0,724764.0,10965.0,260.0,,,,
2022-04-26,nation,England,11294.0,18529118.0,155.0,152554.0,234.0,183040.0,9635.0,17564752.0,1659.0,964366.0,334696,505463677,111323,207616258,223373.0,297847419.0,5.9,490242.0,3565.0,43616232.0,6207.0,41168721.0,11824.0,32134747.0,1100.0,723682.0,11320.0,276.0,,,,
2022-04-25,nation,England,13401.0,18517824.0,168.0,152399.0,249.0,182806.0,11283.0,17555117.0,2118.0,962707.0,408947,505128981,106762,207504935,302185.0,297624046.0,6.2,504968.0,3379.0,43612667.0,6643.0,41162514.0,11194.0,32122923.0,1138.0,722582.0,11992.0,276.0,,,,
2022-04-24,nation,England,11867.0,18504423.0,161.0,152231.0,247.0,182557.0,10248.0,17543834.0,1619.0,960589.0,265774,504720034,78432,207398173,187342.0,297321861.0,6.5,489688.0,4204.0,43609288.0,7479.0,41155871.0,7900.0,32111729.0,1077.0,721444.0,12083.0,287.0,,,,
2022-04-23,nation,England,10572.0,18492556.0,179.0,152070.0,277.0,182310.0,9263.0,17533586.0,1309.0,958970.0,260478,504454260,97727,207319741,162751.0,297134519.0,6.6,487238.0,8880.0,43605084.0,15502.0,41148392.0,16762.0,32103829.0,1087.0,720367.0,12156.0,286.0,,,,
2022-04-22,nation,England,12528.0,18481984.0,192.0,151891.0,288.0,182033.0,10856.0,17524323.0,1672.0,957661.0,336357,504193782,108541,207222014,227816.0,296971768.0,6.8,485947.0,5903.0,43596204.0,9945.0,41132890.0,13623.0,32087067.0,1184.0,719280.0,12883.0,283.0,,,,
2022-04-21,nation,England,14520.0,18469456.0,182.0,151699.0,269.0,181745.0,12571.0,17513467.0,1949.0,955989.0,365434,503857425,105642,207113473,259792.0,296743952.0,7.2,463298.0,6059.0,43590301.0,9021.0,41122945.0,13379.0,32073444.0,1264.0,718096.0,13392.0,294.0,,,,
2022-04-20,nation,England,16973.0,18454936.0,209.0,151517.0,293.0,181476.0,14772.0,17500896.0,2201.0,954040.0,369777,503491991,119075,207007831,250702.0,296484160.0,7.5,469252.0,5855.0,43584242.0,9583.0,41113924.0,14158.0,32060065.0,1322.0,716832.0,14164.0,309.0,,,,
2022-04-19,nation,England,20595.0,18437963.0,178.0,151308.0,246.0,181183.0,17778.0,17486124.0,2817.0,951839.0,415027,503122214,114296,206888756,300731.0,296233458.0,7.8,470152.0,6034.0,43578387.0,9659.0,41104341.0,13273.0,32045907.0,1435.0,715510.0,14607.0,296.0,,,,
2022-04-18,nation,England,20567.0,18417368.0,226.0,151130.0,291.0,180937.0,17874.0,17468346.0,2693.0,949022.0,344494,502707187,87643,206774460,256851.0,295932727.0,8.1,467414.0,2335.0,43572353.0,3133.0,41094682.0,3678.0,32032634.0,1506.0,714075.0,14183.0,274.0,,,,
2022-04-17,nation,England,16262.0,18396801.0,225.0,150904.0,296.0,180646.0,14390.0,17450472.0,1872.0,946329.0,262768,502362693,75190,206686817,187578.0,295675876.0,8.3,506542.0,1463.0,43570018.0,2005.0,41091549.0,2259.0,32028956.0,1347.0,712569.0,14254.0,280.0,,,,
2022-04-16,nation,England,16091.0,18380539.0,229.0,150679.0,310.0,180350.0,14362.0,17436082.0,1729.0,944457.0,267612,502099925,85007,206611627,182605.0,295488298.0,8.5,518106.0,6452.0,43568555.0,10416.0,41089544.0,10366.0,32026697.0,1288.0,711222.0,14335.0,285.0,,,,
2022-04-15,nation,England,17305.0,18364448.0,216.0,150450.0,308.0,180040.0,15381.0,17421720.0,1924.0,942728.0,302749,501832313,86100,206526620,216649.0,295305693.0,8.6,528696.0,3607.0,43562103.0,4509.0,41079128.0,5363.0,32016331.0,1416.0,709934.0,14394.0,271.0,,,,
2022-04-14,nation,England,21435.0,18347143.0,239.0,150234.0,325.0,179732.0,18975.0,17406339.0,2460.0,940804.0,396572,501529564,106920,206440520,289652.0,295089044.0,8.6,565399.0,7587.0,43558496.0,10650.0,41074619.0,14139.0,32010968.0,1662.0,708518.0,14955.0,299.0,0.9,1.1,-2.0,1.0
2022-04-13,nation,England,25507.0,18325708.0,263.0,149995.0,350.0,179407.0,22618.0,17387364.0,2889.0,938344.0,422911,501132992,122204,206333600,300707.0,294799392.0,8.8,580401.0,7544.0,43550909.0,11149.0,41063969.0,14845.0,31996829.0,1898.0,706856.0,15399.0,306.0,,,,
2022-04-12,nation,England,27383.0,18300201.0,253.0,149732.0,324.0,179057.0,24179.0,17364746.0,3204.0,935455.0,435449,500710081,124463,206211396,310986.0,294498685.0,9.0,601023.0,6666.0,43543365.0,9824.0,41052820.0,13895.0,31981984.0,2003.0,704958.0,16131.0,339.0,,,,
2022-04-11,nation,England,30598.0,18272818.0,238.0,149479.0,307.0,178733.0,26942.0,17340567.0,3656.0,932251.0,501860,500274632,119789,206086933,382071.0,294187699.0,9.2,628919.0,6519.0,43536699.0,10177.0,41042996.0,13579.0,31968089.0,1909.0,702955.0,16442.0,337.0,,,,
2022-04-10,nation,England,25641.0,18242220.0,245.0,149241.0,323.0,178426.0,22870.0,17313625.0,2771.0,928595.0,352006,499772772,91674,205967144,260332.0,293805628.0,9.6,661916.0,4529.0,43530180.0,7585.0,41032819.0,8480.0,31954510.0,1792.0,701046.0,16039.0,329.0,,,,
2022-04-09,nation,England,23015.0,18216579.0,242.0,148996.0,309.0,178103.0,20509.0,17290755.0,2506.0,925824.0,356079,499420766,115775,205875470,240304.0,293545296.0,9.7,673321.0,8443.0,43525651.0,15095.0,41025234.0,16950.0,31946030.0,1702.0,699254.0,15876.0,323.0,,,,
2022-04-08,nation,England,27393.0,18193564.0,266.0,148754.0,336.0,177794.0,24310.0,17270246.0,3083.0,923318.0,464426,499064687,139322,205759695,325104.0,293304992.0,10.2,686067.0,5041.0,43517208.0,9848.0,41010139.0,14026.0,31929080.0,1751.0,697552.0,16366.0,315.0,,,,
2022-04-07,nation,England,31746.0,18166171.0,246.0,148488.0,309.0,177458.0,27980.0,17245936.0,3766.0,920235.0,509972,498600261,135319,205620373,374653.0,292979888.0,11.5,720022.0,4549.0,43512167.0,8591.0,41000291.0,12661.0,31915054.0,1999.0,695801.0,16600.0,312.0,,,,
2022-04-06,nation,England,36891.0,18134425.0,245.0,148242.0,318.0,177149.0,32602.0,17217956.0,4289.0,916469.0,551636,498090289,158677,205485054,392959.0,292605235.0,12.7,757154.0,4726.0,43507618.0,8647.0,40991700.0,12936.0,31902393.0,2176.0,693802.0,16587.0,317.0,,,,
2022-04-05,nation,England,40393.0,18097534.0,225.0,147997.0,291.0,176831.0,35749.0,17185354.0,4644.0,912180.0,569381,497538653,168559,205326377,400822.0,292212276.0,14.9,828484.0,4591.0,43502892.0,8371.0,40983053.0,12040.0,31889457.0,2308.0,691626.0,16552.0,319.0,,,,
2022-04-04,nation,England,45142.0,18057141.0,211.0,147772.0,284.0,176540.0,39810.0,17149605.0,5332.0,907536.0,617031,496969272,136978,205157818,480053.0,291811454.0,16.7,899935.0,4615.0,43498301.0,8655.0,40974682.0,11835.0,31877417.0,2164.0,689318.0,16466.0,306.0,,,,
2022-04-03,nation,England,35605.0,18011999.0,231.0,147561.0,297.0,176256.0,31744.0,17109795.0,3861.0,902204.0,490729,496352241,139904,205020840,350825.0,291331401.0,18.6,986728.0,2513.0,43493686.0,7570.0,40966027.0,7637.0,31865582.0,2103.0,687154.0,15989.0,306.0,,,,
2022-04-02,nation,England,31610.0,17976394.0,254.0,147330.0,317.0,175959.0,28262.0,17078051.0,3348.0,898343.0,446777,495861512,133958,204880936,312819.0,290980576.0,19.6,1007573.0,4872.0,43491173.0,14999.0,40958457.0,15433.0,31857945.0,1826.0,685051.0,15739.0,308.0,,,,
2022-04-01,nation,England,40343.0,17944784.0,216.0,147076.0,284.0,175642.0,35906.0,17049789.0,4437.0,894995.0,606809,495414735,198352,204746978,408457.0,290667757.0,20.6,1031342.0,3310.0,43486301.0,9684.0,40943458.0,12288.0,31842512.0,1846.0,683225.0,15966.0,311.0,1.1,1.2,1.0,4.0
2022-03-31,nation,England,45882.0,17904441.0,222.0,146860.0,272.0,175358.0,40710.0,17013883.0,5172.0,890558.0,682128,494807926,207270,204548626,474858.0,290259300.0,21.5,1056159.0,3725.0,43482991.0,11117.0,40933774.0,12981.0,31830224.0,2124.0,681379.0,15648.0,311.0,,,,
2022-03-30,nation,England,62750.0,17858559.0,212.0,146638.0,268.0,175086.0,55347.0,16973173.0,7403.0,885386.0,741922,494125798,219368,204341356,522554.0,289784442.0,22.2,1076442.0,3339.0,43479266.0,11127.0,40922657.0,13775.0,31817243.0,2355.0,679255.0,15632.0,318.0,,,,
2022-03-29,nation,England,67440.0,17795809.0,203.0,146426.0,273.0,174818.0,59378.0,16917826.0,8062.0,877983.0,756018,493383876,244850,204121988,511168.0,289261888.0,22.6,1082093.0,3145.0,43475927.0,10140.0,40911530.0,12227.0,31803468.0,2219.0,676900.0,15411.0,325.0,,,,
2022-03-28,nation,England,78912.0,17728369.0,188.0,146223.0,260.0,174545.0,69237.0,16858448.0,9675.0,869921.0,771554,492627858,190655,203877138,580899.0,288750720.0,22.9,1093474.0,2784.0,43472782.0,9319.0,40901390.0,11569.0,31791241.0,2280.0,674681.0,15170.0,319.0,,,,
2022-03-27,nation,England,58001.0,17649457.0,186.0,146035.0,237.0,174285.0,51350.0,16789211.0,6651.0,860246.0,644549,491856304,157279,203686483,487270.0,288169821.0,22.9,1111160.0,1835.0,43469998.0,6909.0,40892071.0,6577.0,31779672.0,2037.0,672401.0,14465.0,303.0,,,,
2022-03-26,nation,England,51778.0,17591456.0,186.0,145849.0,260.0,174048.0,46260.0,16737861.0,5518.0,853595.0,566717,491211755,170602,203529204,396115.0,287682551.0,23.0,1119289.0,5108.0,43468163.0,17772.0,40885162.0,16855.0,31773095.0,1869.0,670364.0,13796.0,304.0,,,,
2022-03-25,nation,England,60259.0,17539678.0,180.0,145663.0,250.0,173788.0,53552.0,16691601.0,6707.0,848077.0,709635,490645038,212196,203358602,497439.0,287286436.0,23.0,1117485.0,3779.0,43463055.0,12332.0,40867390.0,14201.0,31756240.0,1925.0,668495.0,13842.0,290.0,1.1,1.4,3.0,6.0
2022-03-24,nation,England,68604.0,17479419.0,175.0,145483.0,237.0,173538.0,60941.0,16638049.0,7663.0,841370.0,765201,489935403,214865,203146406,550336.0,286788997.0,22.9,1116427.0,4014.0,43459276.0,10528.0,40855058.0,13312.0,31742039.0,2006.0,666570.0,13602.0,286.0,,,,
2022-03-23,nation,England,77598.0,17410815.0,165.0,145308.0,238.0,173301.0,68845.0,16577108.0,8753.0,833707.0,827705,489170202,240027,202931541,587678.0,286238661.0,23.0,1131389.0,3879.0,43455262.0,11562.0,40844530.0,14995.0,31728727.0,2137.0,664564.0,13248.0,260.0,,,,
2022-03-22,nation,England,81847.0,17333217.0,185.0,145143.0,262.0,173063.0,72559.0,16508263.0,9288.0,824954.0,839043,488342497,265805,202691514,573238.0,285650983.0,22.6,1128684.0,3472.0,43451383.0,10348.0,40832968.0,13964.0,31713732.0,2098.0,662427.0,13060.0,269.0,,,,
2022-03-21,nation,England,89909.0,17251370.0,145.0,144958.0,211.0,172801.0,79361.0,16435704.0,10548.0,815666.0,857009,487503454,199180,202425709,657829.0,285077745.0,22.2,1118257.0,3622.0,43447911.0,10793.0,40822620.0,12608.0,31699768.0,1984.0,660329.0,12753.0,252.0,,,,
2022-03-20,nation,England,66905.0,17161461.0,157.0,144813.0,243.0,172590.0,59478.0,16356343.0,7427.0,805118.0,646892,486646445,142683,202226529,504209.0,284419916.0,21.5,1119088.0,2462.0,43444289.0,8649.0,40811827.0,9426.0,31687160.0,1793.0,658345.0,12070.0,237.0,,,,
2022-03-19,nation,England,55212.0,17094556.0,149.0,144656.0,231.0,172347.0,49583.0,16296865.0,5629.0,797691.0,602293,485999553,186987,202083846,415306.0,283915707.0,21.3,1119105.0,5293.0,43441827.0,18124.0,40803178.0,18968.0,31677734.0,1813.0,656552.0,11638.0,231.0,,,,
2022-03-18,nation,England,61907.0,17039344.0,162.0,144507.0,235.0,172116.0,55421.0,16247282.0,6486.0,792062.0,739665,485397260,225545,201896859,514120.0,283500401.0,21.1,1115024.0,4579.0,43436534.0,13638.0,40785054.0,15136.0,31658766.0,1629.0,654739.0,11595.0,240.0,1.1,1.4,2.0,6.0
2022-03-17,nation,England,67686.0,16977437.0,159.0,144345.0,227.0,171881.0,60471.0,16191861.0,7215.0,785576.0,794720,484657595,225327,201671314,569393.0,282986281.0,20.8,1098660.0,3867.0,43431955.0,12593.0,40771416.0,13681.0,31643630.0,1738.0,653110.0,11346.0,249.0,,,,
2022-03-16,nation,England,73954.0,16909751.0,145.0,144186.0,241.0,171654.0,66033.0,16131390.0,7921.0,778361.0,849784,483862875,239615,201445987,610169.0,282416888.0,20.5,1077304.0,4073.0,43428088.0,12676.0,40758823.0,14628.0,31629949.0,1823.0,651372.0,11010.0,236.0,,,,
2022-03-15,nation,England,74103.0,16835797.0,132.0,144041.0,222.0,171413.0,66270.0,16065357.0,7833.0,770440.0,811465,483013091,243748,201206372,567717.0,281806719.0,20.0,1052206.0,4215.0,43424015.0,12613.0,40746147.0,14261.0,31615321.0,1800.0,649549.0,10877.0,235.0,,,,
2022-03-14,nation,England,79518.0,16761694.0,155.0,143909.0,234.0,171191.0,70931.0,15999087.0,8587.0,762607.0,838071,482201626,194009,200962624,644062.0,281239002.0,19.3,1027955.0,3726.0,43419800.0,11524.0,40733534.0,13225.0,31601060.0,1651.0,647749.0,10576.0,239.0,,,,
2022-03-13,nation,England,60271.0,16682176.0,126.0,143754.0,204.0,170957.0,53987.0,15928156.0,6284.0,754020.0,640734,481363555,142635,200768615,498099.0,280594940.0,18.3,1000265.0,2719.0,43416074.0,9648.0,40722010.0,10575.0,31587835.0,1591.0,646098.0,9908.0,215.0,,,,
2022-03-12,nation,England,49163.0,16621905.0,126.0,143628.0,207.0,170753.0,44267.0,15874169.0,4896.0,747736.0,566248,480722821,166344,200625980,399904.0,280096841.0,17.7,987915.0,6080.0,43413355.0,18711.0,40712362.0,21072.0,31577260.0,1368.0,644507.0,9618.0,216.0,,,,
2022-03-11,nation,England,52272.0,16572742.0,119.0,143502.0,206.0,170546.0,47066.0,15829902.0,5206.0,742840.0,700366,480156573,203486,200459636,496880.0,279696937.0,17.0,973982.0,4541.0,43407275.0,13137.0,40693651.0,16611.0,31556188.0,1412.0,643139.0,9369.0,221.0,0.8,1.1,-2.0,2.0
2022-03-10,nation,England,54300.0,16520470.0,128.0,143383.0,229.0,170340.0,48776.0,15782836.0,5524.0,737634.0,750909,479456207,209579,200256150,541330.0,279200057.0,16.4,956597.0,4420.0,43402734.0,13564.0,40680514.0,14462.0,31539577.0,1414.0,641727.0,9241.0,221.0,,,,
2022-03-09,nation,England,55492.0,16466170.0,123.0,143255.0,211.0,170111.0,49875.0,15734060.0,5617.0,732110.0,760981,478705298,202107,200046571,558874.0,278658727.0,15.5,939575.0,4638.0,43398314.0,12722.0,40666950.0,14807.0,31525115.0,1521.0,640313.0,9163.0,235.0,,,,
2022-03-08,nation,England,52343.0,16410678.0,128.0,143132.0,231.0,169900.0,47058.0,15684185.0,5285.0,726493.0,735399,477944317,217904,199844464,517495.0,278099853.0,14.6,926441.0,4211.0,43393676.0,12035.0,40654228.0,13574.0,31510308.0,1389.0,638792.0,9176.0,242.0,,,,
2022-03-07,nation,England,50983.0,16358335.0,117.0,143004.0,210.0,169669.0,45549.0,15637127.0,5434.0,721208.0,761919,477208918,178996,199626560,582923.0,277582358.0,13.8,919058.0,3801.0,43389465.0,11060.0,40642193.0,13176.0,31496734.0,1278.0,637403.0,8923.0,239.0,,,,
